date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type
2015-01-31,996606.0,9.552,False,5,0,0,48.27666666666666,1398.0,Weekend
2015-02-01,996606.0,8.01,False,6,1,14,48.763333333333335,502.0,Weekend
2015-02-02,996606.0,9.209,False,0,2,13,49.25,1831.0,Work
2015-02-03,996606.0,14.389,False,1,3,12,53.04,1844.0,Work
2015-02-04,996606.0,0.0,,2,4,11,48.45,1894.0,Work
2015-02-05,996606.0,4.553,False,3,5,10,50.48,1774.0,Work
2015-02-06,996606.0,8.017,True,4,6,9,51.66,1865.0,Work
2015-02-07,996606.0,5.726,False,5,7,8,52.10333333333333,1408.0,Weekend
2015-02-08,996606.0,4.258,False,6,8,7,52.54666666666667,490.0,Weekend
2015-02-09,996606.0,3.613,False,0,9,6,52.99,1792.0,Work
2015-02-10,996606.0,7.695,False,1,10,5,50.06,1790.0,Work
2015-02-11,996606.0,4.989,False,2,11,4,48.8,1914.0,Work
2015-02-12,996606.0,5.506,False,3,12,3,51.17,1816.0,Work
2015-02-13,996606.0,7.918,True,4,13,2,52.66,2099.0,Work
2015-02-14,996606.0,5.448,False,5,14,1,52.885,1235.0,Weekend
2015-02-15,996606.0,2.613,False,6,0,0,53.11,378.0,Weekend
2015-02-16,996606.0,1.274,False,0,1,12,53.335,449.0,Holiday
2015-02-17,996606.0,0.0,,1,2,11,53.56,486.0,Holiday
2015-02-18,996606.0,3.569,False,2,3,10,52.13,1942.0,Work
2015-02-19,996606.0,4.486,False,3,4,9,51.12,1554.0,Work
2015-02-20,996606.0,8.496,True,4,5,8,49.95,1866.0,Work
2015-02-21,996606.0,7.736,False,5,6,7,49.82,1530.0,Weekend
2015-02-22,996606.0,9.723,False,6,7,6,49.69,524.0,Weekend
2015-02-23,996606.0,8.204,False,0,8,5,49.56,1763.0,Work
2015-02-24,996606.0,5.94,False,1,9,4,48.48,1756.0,Work
2015-02-25,996606.0,4.07,False,2,10,3,50.25,1923.0,Work
2015-02-26,996606.0,2.789,False,3,11,2,47.65,1746.0,Work
2015-02-27,996606.0,5.844,True,4,12,1,49.84,1877.0,Work
2015-02-28,996606.0,10.179,False,5,0,0,49.75666666666667,1425.0,Weekend
2015-03-01,996606.0,4.621,False,6,1,14,49.67333333333333,522.0,Weekend
2015-03-02,996606.0,6.262,False,0,2,13,49.59,1823.0,Work
2015-03-03,996606.0,9.098,False,1,3,12,50.43,1791.0,Work
2015-03-04,996606.0,16.274,False,2,4,11,51.53,1918.0,Work
2015-03-05,996606.0,7.495,False,3,5,10,50.76,1734.0,Work
2015-03-06,996606.0,10.731,True,4,6,9,49.61,1865.0,Work
2015-03-07,996606.0,6.133,False,5,7,8,49.723333333333336,1468.0,Weekend
2015-03-08,996606.0,0.0,,6,8,7,49.83666666666667,506.0,Weekend
2015-03-09,996606.0,0.636,False,0,9,6,49.95,1883.0,Work
2015-03-10,996606.0,4.533,False,1,10,5,48.42,1829.0,Work
2015-03-11,996606.0,6.758,False,2,11,4,48.06,1893.0,Work
2015-03-12,996606.0,2.716,False,3,12,3,47.12,1758.0,Work
2015-03-13,996606.0,9.595,True,4,13,2,44.88,1869.0,Work
2015-03-14,996606.0,7.839,False,5,14,1,44.56333333333333,1377.0,Weekend
2015-03-15,996606.0,2.768,False,6,0,0,44.24666666666667,502.0,Weekend
2015-03-16,996606.0,7.247,False,0,1,15,43.93,1833.0,Work
2015-03-17,996606.0,5.814,False,1,2,14,43.39,1713.0,Work
2015-03-18,996606.0,4.397,False,2,3,13,44.63,1780.0,Work
2015-03-19,996606.0,5.24,False,3,4,12,44.02,1700.0,Work
2015-03-20,996606.0,3.02,True,4,5,11,46.0,1821.0,Work
2015-03-21,996606.0,7.95,False,5,6,10,46.46666666666667,1361.0,Weekend
2015-03-22,996606.0,3.43,False,6,7,9,46.93333333333334,534.0,Weekend
2015-03-23,996606.0,7.483,False,0,8,8,47.4,1805.0,Work
2015-03-24,996606.0,6.272,False,1,9,7,47.03,1726.0,Work
2015-03-25,996606.0,10.557,False,2,10,6,48.75,1890.0,Work
2015-03-26,996606.0,2.839,False,3,11,5,51.41,1607.0,Work
2015-03-27,996606.0,7.481,True,4,12,4,48.83,1895.0,Work
2015-03-28,996606.0,2.844,False,5,13,3,48.77333333333333,1279.0,Weekend
2015-03-29,996606.0,1.481,False,6,14,2,48.71666666666667,458.0,Weekend
2015-03-30,996606.0,3.298,False,0,15,1,48.66,1753.0,Work
2015-03-31,996606.0,9.312,False,1,0,0,47.72,1901.0,Work
2015-04-01,996606.0,11.595,False,2,1,14,50.12,1988.0,Work
2015-04-02,996606.0,1.889,False,3,2,13,49.13,1816.0,Work
2015-04-03,996606.0,1.969,True,4,3,12,49.8675,492.0,Holiday
2015-04-04,996606.0,8.457,False,5,4,11,50.605,1151.0,Weekend
2015-04-05,996606.0,4.913,False,6,5,10,51.3425,461.0,Weekend
2015-04-06,996606.0,4.951,False,0,6,9,52.08,1815.0,Work
2015-04-07,996606.0,2.615,False,1,7,8,53.95,1862.0,Work
2015-04-08,996606.0,3.017,False,2,8,7,50.44,1839.0,Work
2015-04-09,996606.0,4.324,False,3,9,6,50.79,1766.0,Work
2015-04-10,996606.0,4.132,True,4,10,5,51.63,1897.0,Work
2015-04-11,996606.0,3.798,False,5,11,4,51.73666666666667,1386.0,Weekend
2015-04-12,996606.0,5.281,False,6,12,3,51.84333333333333,493.0,Weekend
2015-04-13,996606.0,6.131,False,0,13,2,51.95,1846.0,Work
2015-04-14,996606.0,5.396,False,1,14,1,53.3,1680.0,Work
2015-04-15,996606.0,7.8,False,2,0,0,56.25,1862.0,Work
2015-04-16,996606.0,2.49,False,3,1,14,56.69,1785.0,Work
2015-04-17,996606.0,6.487,True,4,2,13,55.71,1727.0,Work
2015-04-18,996606.0,6.536,False,5,3,12,55.93,1414.0,Weekend
2015-04-19,996606.0,0.798,False,6,4,11,56.15,524.0,Weekend
2015-04-20,996606.0,8.828,False,0,5,10,56.37,1887.0,Work
2015-04-21,996606.0,2.68,False,1,6,9,55.58,1780.0,Work
2015-04-22,996606.0,1.891,False,2,7,8,56.17,1894.0,Work
2015-04-23,996606.0,3.228,False,3,8,7,56.59,1798.0,Work
2015-04-24,996606.0,7.628,True,4,9,6,55.98,1904.0,Work
2015-04-25,996606.0,5.994,False,5,10,5,55.84,1344.0,Weekend
2015-04-26,996606.0,2.217,False,6,11,4,55.7,513.0,Weekend
2015-04-27,996606.0,10.946,False,0,12,3,55.56,1822.0,Work
2015-04-28,996606.0,5.395,False,1,13,2,57.05,1759.0,Work
2015-04-29,996606.0,8.632,False,2,14,1,58.55,1845.0,Work
2015-04-30,996606.0,3.398,False,3,0,0,59.62,1789.0,Work
2015-05-01,996606.0,1.969,True,4,1,14,59.1,476.0,Holiday
2015-05-02,996606.0,5.89,False,5,2,13,59.04,1221.0,Weekend
2015-05-03,996606.0,4.467,False,6,3,12,58.98,477.0,Weekend
2015-05-04,996606.0,4.547,False,0,4,11,58.92,1810.0,Work
2015-05-05,996606.0,6.611,False,1,5,10,60.38,1819.0,Work
2015-05-06,996606.0,9.303,False,2,6,9,60.93,1973.0,Work
2015-05-07,996606.0,4.757,False,3,7,8,58.99,1837.0,Work
2015-05-08,996606.0,6.027,True,4,8,7,59.41,2087.0,Work
2015-05-09,996606.0,11.047,False,5,9,6,59.35,1532.0,Holiday
2015-05-10,996606.0,1.237,False,6,10,5,59.28999999999999,597.0,Holiday
2015-05-11,996606.0,7.485,False,0,11,4,59.23,1917.0,Work
2015-05-12,996606.0,5.406,False,1,12,3,60.72,1849.0,Work
2015-05-13,996606.0,9.087,False,2,13,2,60.5,1910.0,Work
2015-05-14,996606.0,4.264,False,3,14,1,59.89,1764.0,Work
2015-05-15,996606.0,6.773,True,4,0,0,59.73,1785.0,Work
2015-05-16,996606.0,6.019,True,5,1,15,59.63333333333333,1285.0,Weekend
2015-05-17,996606.0,3.919,False,6,2,14,59.53666666666666,500.0,Weekend
2015-05-18,996606.0,7.408,False,0,3,13,59.44,1884.0,Work
2015-05-19,996606.0,4.236,False,1,4,12,57.3,1747.0,Work
2015-05-20,996606.0,5.805,False,2,5,11,58.96,1928.0,Work
2015-05-21,996606.0,9.172,False,3,6,10,60.18,1738.0,Work
2015-05-22,996606.0,7.344,True,4,7,9,58.88,1878.0,Work
2015-05-23,996606.0,4.271,False,5,8,8,58.4825,1264.0,Weekend
2015-05-24,996606.0,3.197,False,6,9,7,58.085,524.0,Holiday
2015-05-25,996606.0,5.562,False,0,10,6,57.6875,1853.0,Work
2015-05-26,996606.0,8.027,False,1,11,5,57.29,1778.0,Work
2015-05-27,996606.0,4.828,False,2,12,4,57.51,1897.0,Work
2015-05-28,996606.0,3.152,False,3,13,3,57.69,1737.0,Work
2015-05-29,996606.0,11.219,True,4,14,2,60.25,1932.0,Work
2015-05-30,996606.0,5.813,False,5,15,1,60.24666666666667,1334.0,Weekend
2015-05-31,996606.0,6.33,False,6,0,0,60.24333333333334,505.0,Weekend
2015-06-01,996606.0,5.565,False,0,1,14,60.24,1861.0,Work
2015-06-02,996606.0,11.473,False,1,2,13,61.3,1852.0,Work
2015-06-03,996606.0,10.047,False,2,3,12,59.67,1964.0,Work
2015-06-04,996606.0,2.953,False,3,4,11,58.0,1871.0,Work
2015-06-05,996606.0,16.149,True,4,5,10,59.11,1921.0,Work
2015-06-06,996606.0,4.139,False,5,6,9,58.79,1397.0,Weekend
2015-06-07,996606.0,3.431,False,6,7,8,58.47,475.0,Weekend
2015-06-08,996606.0,8.276,False,0,8,7,58.15,1821.0,Work
2015-06-09,996606.0,9.967,False,1,9,6,60.15,1773.0,Work
2015-06-10,996606.0,3.854,False,2,10,5,61.36,1852.0,Work
2015-06-11,996606.0,6.439,False,3,11,4,60.74,1789.0,Work
2015-06-12,996606.0,12.178,True,4,12,3,59.96,1849.0,Work
2015-06-13,996606.0,2.546,False,5,13,2,59.81666666666667,1282.0,Weekend
2015-06-14,996606.0,2.398,False,6,14,1,59.67333333333333,524.0,Weekend
2015-06-15,996606.0,2.89,False,0,0,0,59.53,1800.0,Work
2015-06-16,996606.0,20.914,False,1,1,14,60.01,1835.0,Work
2015-06-17,996606.0,3.76,False,2,2,13,59.89,1888.0,Work
2015-06-18,996606.0,2.328,False,3,3,12,60.41,1831.0,Work
2015-06-19,996606.0,8.382,True,4,4,11,59.62,1872.0,Work
2015-06-20,996606.0,7.385,False,5,5,10,59.75,1391.0,Weekend
2015-06-21,996606.0,3.802,False,6,6,9,59.88,518.0,Weekend
2015-06-22,996606.0,6.422,False,0,7,8,60.01,1824.0,Work
2015-06-23,996606.0,4.599,False,1,8,7,61.05,1792.0,Work
2015-06-24,996606.0,6.774,False,2,9,6,60.01,1792.0,Work
2015-06-25,996606.0,3.706,False,3,10,5,59.59,1708.0,Work
2015-06-26,996606.0,7.468,True,4,11,4,59.41,1829.0,Work
2015-06-27,996606.0,9.771,False,5,12,3,59.053333333333335,1301.0,Weekend
2015-06-28,996606.0,3.185,False,6,13,2,58.69666666666667,539.0,Weekend
2015-06-29,996606.0,6.897,False,0,14,1,58.34,1838.0,Work
2015-06-30,996606.0,5.054,False,1,0,0,59.48,1881.0,Work
2015-07-01,996606.0,6.917,False,2,1,14,56.94,1947.0,Work
2015-07-02,996606.0,7.554,False,3,2,13,56.93,1846.0,Work
2015-07-03,996606.0,10.249,True,4,3,12,55.8175,2012.0,Work
2015-07-04,996606.0,8.334,False,5,4,11,54.705,1264.0,Weekend
2015-07-05,996606.0,1.774,False,6,5,10,53.5925,514.0,Weekend
2015-07-06,996606.0,0.526,False,0,6,9,52.48,1338.0,Work
2015-07-07,996606.0,0.0,,1,7,8,52.33,0.0,Work
2015-07-08,996606.0,11.106,False,2,8,7,51.61,2015.0,Work
2015-07-09,996606.0,5.495,False,3,9,6,52.76,1983.0,Work
2015-07-10,996606.0,0.6,True,4,10,5,52.74,1980.0,Work
2015-07-11,996606.0,5.87,False,5,11,4,52.556666666666665,1500.0,Weekend
2015-07-12,996606.0,2.591,False,6,12,3,52.373333333333335,492.0,Weekend
2015-07-13,996606.0,6.131,False,0,13,2,52.19,1930.0,Work
2015-07-14,996606.0,6.11,False,1,14,1,53.05,1837.0,Work
2015-07-15,996606.0,11.972,False,2,0,0,51.4,1925.0,Work
2015-07-16,996606.0,6.65,False,3,1,15,50.9,1774.0,Work
2015-07-17,996606.0,25.8,True,4,2,14,50.88,1830.0,Work
2015-07-18,996606.0,3.649,False,5,3,13,50.623333333333335,1156.0,Weekend
2015-07-19,996606.0,2.556,False,6,4,12,50.36666666666667,436.0,Weekend
2015-07-20,996606.0,6.066,False,0,5,11,50.11,1861.0,Work
2015-07-21,996606.0,4.255,False,1,6,10,50.59,1734.0,Work
2015-07-22,996606.0,10.139,False,2,7,9,49.27,1810.0,Work
2015-07-23,996606.0,3.172,False,3,8,8,48.11,1688.0,Work
2015-07-24,996606.0,6.983,True,4,9,7,47.98,1820.0,Work
2015-07-25,996606.0,5.052,False,5,10,6,47.71,1192.0,Weekend
2015-07-26,996606.0,4.17,False,6,11,5,47.44,498.0,Weekend
2015-07-27,996606.0,11.256,False,0,12,4,47.17,1703.0,Work
2015-07-28,996606.0,2.159,False,1,13,3,47.97,1756.0,Work
2015-07-29,996606.0,1.871,False,2,14,2,48.77,1815.0,Work
2015-07-30,996606.0,4.608,False,3,15,1,48.53,1687.0,Work
2015-07-31,996606.0,5.95,True,4,0,0,47.11,1847.0,Work
2015-08-01,996606.0,5.519,False,5,1,14,46.49,1287.0,Weekend
2015-08-02,996606.0,3.184,False,6,2,13,45.870000000000005,503.0,Weekend
2015-08-03,996606.0,5.523,False,0,3,12,45.25,1882.0,Work
2015-08-04,996606.0,3.266,False,1,4,11,45.75,1857.0,Work
2015-08-05,996606.0,10.933,False,2,5,10,45.13,1857.0,Work
2015-08-06,996606.0,1.905,False,3,6,9,44.69,1785.0,Work
2015-08-07,996606.0,12.303,True,4,7,8,43.87,1869.0,Work
2015-08-08,996606.0,0.0,,5,8,7,44.22666666666667,1087.0,Weekend
2015-08-09,996606.0,2.413,False,6,9,6,44.58333333333333,376.0,Weekend
2015-08-10,996606.0,3.953,False,0,10,5,44.94,477.0,Holiday
2015-08-11,996606.0,4.953,False,1,11,4,43.11,1802.0,Work
2015-08-12,996606.0,10.31,False,2,12,3,43.22,1827.0,Work
2015-08-13,996606.0,3.947,False,3,13,2,42.27,1499.0,Work
2015-08-14,996606.0,7.396,True,4,14,1,42.45,1882.0,Work
2015-08-15,996606.0,7.396,False,5,0,0,42.27666666666667,1379.0,Weekend
2015-08-16,996606.0,3.452,False,6,1,15,42.10333333333334,456.0,Weekend
2015-08-17,996606.0,6.332,False,0,2,14,41.93,1683.0,Work
2015-08-18,996606.0,3.171,False,1,3,13,42.58,1811.0,Work
2015-08-19,996606.0,2.692,False,2,4,12,40.75,1844.0,Work
2015-08-20,996606.0,15.288,False,3,5,11,41.0,1752.0,Work
2015-08-21,996606.0,0.662,True,4,6,10,40.45,1794.0,Work
2015-08-22,996606.0,0.0,,5,7,9,39.70666666666667,1209.0,Weekend
2015-08-23,996606.0,1.251,False,6,8,8,38.96333333333334,427.0,Weekend
2015-08-24,996606.0,7.002,False,0,9,7,38.22,1801.0,Work
2015-08-25,996606.0,3.434,False,1,10,6,39.15,1749.0,Work
2015-08-26,996606.0,7.222,False,2,11,5,38.5,1740.0,Work
2015-08-27,996606.0,0.622,False,3,12,4,42.47,1679.0,Work
2015-08-28,996606.0,0.0,,4,13,3,45.29,1832.0,Work
2015-08-29,996606.0,1.698,False,5,14,2,46.59333333333333,1253.0,Weekend
2015-08-30,996606.0,3.577,False,6,15,1,47.89666666666667,472.0,Weekend
2015-08-31,996606.0,3.309,False,0,0,0,49.2,1785.0,Work
2015-09-01,996606.0,1.162,False,1,1,14,45.38,1769.0,Work
2015-09-02,996606.0,7.615,False,2,2,13,46.3,1892.0,Work
2015-09-03,996606.0,7.32,False,3,3,12,46.75,1744.0,Work
2015-09-04,996606.0,0.0,,4,4,11,46.02,1771.0,Work
2015-09-05,996606.0,0.0,,5,5,10,45.995000000000005,1265.0,Weekend
2015-09-06,996606.0,6.49,False,6,6,9,45.97,521.0,Weekend
2015-09-07,996606.0,3.528,False,0,7,8,45.945,1767.0,Work
2015-09-08,996606.0,7.454,False,1,8,7,45.92,1773.0,Work
2015-09-09,996606.0,5.23,False,2,9,6,44.13,1822.0,Work
2015-09-10,996606.0,3.582,False,3,10,5,45.85,1670.0,Work
2015-09-11,996606.0,6.899,True,4,11,4,44.75,1881.0,Work
2015-09-12,996606.0,6.406,False,5,12,3,44.52333333333333,1264.0,Weekend
2015-09-13,996606.0,2.704,False,6,13,2,44.29666666666667,459.0,Weekend
2015-09-14,996606.0,7.37,False,0,14,1,44.07,1762.0,Work
2015-09-15,996606.0,4.873,False,1,0,0,44.58,1631.0,Work
2015-09-16,996606.0,3.291,False,2,1,14,47.12,1789.0,Work
2015-09-17,996606.0,12.901,False,3,2,13,46.93,1672.0,Work
2015-09-18,996606.0,7.08,True,4,3,12,44.71,1823.0,Work
2015-09-19,996606.0,5.572,False,5,4,11,45.36333333333334,1349.0,Weekend
2015-09-20,996606.0,0.0,,6,5,10,46.016666666666666,494.0,Weekend
2015-09-21,996606.0,2.248,False,0,6,9,46.67,1756.0,Work
2015-09-22,996606.0,9.167,False,1,7,8,46.17,1770.0,Work
2015-09-23,996606.0,10.063,False,2,8,7,44.53,1844.0,Work
2015-09-24,996606.0,1.176,False,3,9,6,44.94,1747.0,Work
2015-09-25,996606.0,8.285,True,4,10,5,45.55,1819.0,Work
2015-09-26,996606.0,9.649,False,5,11,4,45.16666666666666,1297.0,Weekend
2015-09-27,996606.0,1.458,False,6,12,3,44.78333333333333,541.0,Weekend
2015-09-28,996606.0,12.429,False,0,13,2,44.4,1772.0,Work
2015-09-29,996606.0,4.765,False,1,14,1,45.24,1733.0,Work
2015-09-30,996606.0,4.799,False,2,0,0,45.06,1785.0,Work
2015-10-01,996606.0,3.935,False,3,1,14,44.75,1646.0,Work
2015-10-02,996606.0,5.508,True,4,2,13,45.54,1856.0,Work
2015-10-03,996606.0,13.388,False,5,3,12,45.78666666666667,1346.0,Weekend
2015-10-04,996606.0,4.353,False,6,4,11,46.03333333333333,534.0,Weekend
2015-10-05,996606.0,7.303,False,0,5,10,46.28,1697.0,Work
2015-10-06,996606.0,8.718,False,1,6,9,48.53,1749.0,Work
2015-10-07,996606.0,3.718,False,2,7,8,47.86,1815.0,Work
2015-10-08,996606.0,7.867,False,3,8,7,49.46,1732.0,Work
2015-10-09,996606.0,10.603,True,4,9,6,49.67,570.0,Holiday
2015-10-10,996606.0,2.194,False,5,10,5,48.81,1105.0,Weekend
2015-10-11,996606.0,1.515,False,6,11,4,47.95,488.0,Weekend
2015-10-12,996606.0,4.65,False,0,12,3,47.09,1730.0,Work
2015-10-13,996606.0,11.251,False,1,13,2,46.7,1659.0,Work
2015-10-14,996606.0,5.284,False,2,14,1,46.63,1746.0,Work
2015-10-15,996606.0,3.201,False,3,0,0,46.38,1725.0,Work
2015-10-16,996606.0,19.04,True,4,1,15,47.3,1873.0,Work
2015-10-17,996606.0,0.719,False,5,2,14,46.836666666666666,1371.0,Weekend
2015-10-18,996606.0,1.21,False,6,3,13,46.373333333333335,590.0,Weekend
2015-10-19,996606.0,6.191,False,0,4,12,45.91,1798.0,Work
2015-10-20,996606.0,1.738,False,1,5,11,45.84,1728.0,Work
2015-10-21,996606.0,7.479,False,2,6,10,45.22,1853.0,Work
2015-10-22,996606.0,9.305,False,3,7,9,44.9,1654.0,Work
2015-10-23,996606.0,11.249,True,4,8,8,43.91,1805.0,Work
2015-10-24,996606.0,7.083,False,5,9,7,43.67,1270.0,Weekend
2015-10-25,996606.0,1.576,False,6,10,6,43.42999999999999,573.0,Weekend
2015-10-26,996606.0,7.568,False,0,11,5,43.19,1741.0,Work
2015-10-27,996606.0,4.295,False,1,12,4,43.21,1749.0,Work
2015-10-28,996606.0,7.809,False,2,13,3,45.93,1784.0,Work
2015-10-29,996606.0,4.15,False,3,14,2,46.02,1658.0,Work
2015-10-30,996606.0,8.048,True,4,15,1,46.6,1871.0,Work
2015-10-31,996606.0,9.182,False,5,0,0,46.44,1119.0,Weekend
2015-11-01,996606.0,3.141,False,6,1,14,46.28,369.0,Weekend
2015-11-02,996606.0,1.962,False,0,2,13,46.12,423.0,Holiday
2015-11-03,996606.0,5.059,False,1,3,12,47.88,499.0,Holiday
2015-11-04,996606.0,8.479,False,2,4,11,46.32,1846.0,Work
2015-11-05,996606.0,6.824,False,3,5,10,45.27,1720.0,Work
2015-11-06,996606.0,7.176,True,4,6,9,44.32,1765.0,Work
2015-11-07,996606.0,3.991,False,5,7,8,44.17,1281.0,Weekend
2015-11-08,996606.0,4.114,False,6,8,7,44.02,546.0,Weekend
2015-11-09,996606.0,12.215,False,0,9,6,43.87,1744.0,Work
2015-11-10,996606.0,6.395,False,1,10,5,44.23,1780.0,Work
2015-11-11,996606.0,5.362,False,2,11,4,42.95,1872.0,Work
2015-11-12,996606.0,1.802,False,3,12,3,41.74,1829.0,Work
2015-11-13,996606.0,13.128,True,4,13,2,40.69,1789.0,Work
2015-11-14,996606.0,7.258,False,5,14,1,41.02,1343.0,Weekend
2015-11-15,996606.0,3.343,False,6,0,0,41.35,502.0,Weekend
2015-11-16,996606.0,8.001,False,0,1,14,41.68,1787.0,Work
2015-11-17,996606.0,11.786,False,1,2,13,40.73,1727.0,Work
2015-11-18,996606.0,6.659,False,2,3,12,40.75,1825.0,Work
2015-11-19,996606.0,7.81,False,3,4,11,40.55,1810.0,Work
2015-11-20,996606.0,7.953,True,4,5,10,39.39,1817.0,Work
2015-11-21,996606.0,4.745,False,5,6,9,39.35,1321.0,Weekend
2015-11-22,996606.0,3.813,False,6,7,8,39.31,531.0,Weekend
2015-11-23,996606.0,8.123,False,0,8,7,39.27,1858.0,Work
2015-11-24,996606.0,7.253,False,1,9,6,40.89,1789.0,Work
2015-11-25,996606.0,5.402,False,2,10,5,41.22,1805.0,Work
2015-11-26,996606.0,6.184,False,3,11,4,40.895,1746.0,Work
2015-11-27,996606.0,12.664,True,4,12,3,40.57,1862.0,Holiday
2015-11-28,996606.0,11.836,False,5,13,2,40.52333333333333,1258.0,Weekend
2015-11-29,996606.0,2.61,False,6,14,1,40.47666666666667,509.0,Weekend
2015-11-30,996606.0,5.121,False,0,0,0,40.43,1943.0,Holiday
2015-12-01,996606.0,9.457,False,1,1,14,40.58,1905.0,Work
2015-12-02,996606.0,6.485,False,2,2,13,39.93,1994.0,Work
2015-12-03,996606.0,6.686,False,3,3,12,41.08,1925.0,Work
2015-12-04,996606.0,7.355,True,4,4,11,40.0,2083.0,Work
2015-12-05,996606.0,5.627,False,5,5,10,39.21333333333333,1294.0,Holiday
2015-12-06,996606.0,7.227,False,6,6,9,38.42666666666666,532.0,Holiday
2015-12-07,996606.0,11.171,False,0,7,8,37.64,1945.0,Work
2015-12-08,996606.0,7.105,False,1,8,7,37.46,1863.0,Work
2015-12-09,996606.0,3.484,False,2,9,6,37.16,1988.0,Work
2015-12-10,996606.0,0.574,False,3,10,5,36.76,1900.0,Work
2015-12-11,996606.0,3.974,True,4,11,4,35.65,2035.0,Work
2015-12-12,996606.0,8.224,False,5,12,3,35.87,1463.0,Weekend
2015-12-13,996606.0,3.764,False,6,13,2,36.09,557.0,Weekend
2015-12-14,996606.0,2.558,False,0,14,1,36.31,1995.0,Work
2015-12-15,996606.0,7.375,False,1,0,0,37.32,2025.0,Work
2015-12-16,996606.0,7.543,False,2,1,15,35.55,2241.0,Work
2015-12-17,996606.0,2.721,False,3,2,14,34.98,2169.0,Work
2015-12-18,996606.0,4.698,True,4,3,13,34.72,2252.0,Work
2015-12-19,996606.0,6.319,False,5,4,12,34.663333333333334,1625.0,Weekend
2015-12-20,996606.0,4.093,False,6,5,11,34.60666666666667,860.0,Weekend
2015-12-21,996606.0,6.689,False,0,6,10,34.55,2364.0,Holiday
2015-12-22,996606.0,5.878,False,1,7,9,36.12,2612.0,Holiday
2015-12-23,996606.0,7.303,False,2,8,8,36.76,2833.0,Holiday
2015-12-24,996606.0,6.721,False,3,9,7,37.62,2775.0,Holiday
2015-12-25,996606.0,0.0,,4,10,6,37.305,0.0,Holiday
2015-12-26,996606.0,5.36,False,5,11,5,36.99,1149.0,Holiday
2015-12-27,996606.0,1.208,False,6,12,4,36.675,395.0,Weekend
2015-12-28,996606.0,3.561,False,0,13,3,36.36,1775.0,Work
2015-12-29,996606.0,3.051,False,1,14,2,37.88,1761.0,Work
2015-12-30,996606.0,7.775,False,2,15,1,36.59,2091.0,Work
2015-12-31,996606.0,7.323,False,3,0,0,37.13,2025.0,Holiday
2016-01-01,996606.0,0.0,,4,1,14,37.05,0.0,Holiday
2016-01-02,996606.0,3.502,False,5,2,13,36.97,0.0,Weekend
2016-01-03,996606.0,1.29,False,6,3,12,36.89,0.0,Weekend
2016-01-04,996606.0,8.803,False,0,4,11,36.81,10.0,Work
2016-01-05,996606.0,16.381,False,1,5,10,35.97,1840.0,Work
2016-01-06,996606.0,7.754,False,2,6,9,33.97,1996.0,Work
2016-01-07,996606.0,1.84,False,3,7,8,33.29,1822.0,Work
2016-01-08,996606.0,5.278,True,4,8,7,33.2,1823.0,Work
2016-01-09,996606.0,10.764,False,5,9,6,32.60666666666667,1331.0,Weekend
2016-01-10,996606.0,3.025,False,6,10,5,32.013333333333335,507.0,Weekend
2016-01-11,996606.0,3.432,False,0,11,4,31.42,1767.0,Work
2016-01-12,996606.0,7.285,False,1,12,3,30.42,1744.0,Work
2016-01-13,996606.0,2.723,False,2,13,2,30.42,1729.0,Work
2016-01-14,996606.0,1.383,False,3,14,1,31.22,1782.0,Work
2016-01-15,996606.0,3.684,True,4,0,0,29.45,1872.0,Work
2016-01-16,996606.0,0.0,,5,1,15,29.205,1329.0,Weekend
2016-01-17,996606.0,0.0,,6,2,14,28.96,513.0,Weekend
2016-01-18,996606.0,8.289,False,0,3,13,28.715,1854.0,Work
2016-01-19,996606.0,1.972,False,1,4,12,28.47,1718.0,Work
2016-01-20,996606.0,9.15,False,2,5,11,26.68,1885.0,Work
2016-01-21,996606.0,6.615,False,3,6,10,29.55,1667.0,Work
2016-01-22,996606.0,11.749,True,4,7,9,32.07,1763.0,Work
2016-01-23,996606.0,5.373,False,5,8,8,31.48333333333333,1322.0,Weekend
2016-01-24,996606.0,1.432,False,6,9,7,30.89666666666667,541.0,Weekend
2016-01-25,996606.0,4.49,False,0,10,6,30.31,1726.0,Work
2016-01-26,996606.0,14.052,False,1,11,5,29.54,1765.0,Work
2016-01-27,996606.0,3.84,False,2,12,4,32.32,1884.0,Work
2016-01-28,996606.0,3.334,False,3,13,3,33.21,1753.0,Work
2016-01-29,996606.0,3.434,True,4,14,2,33.66,1761.0,Work
2016-01-30,996606.0,2.859,False,5,15,1,32.98,1339.0,Weekend
2016-01-31,996606.0,6.174,False,6,0,0,32.3,529.0,Weekend
2016-02-01,996606.0,0.0,,0,1,14,31.62,1787.0,Work
2016-02-02,996606.0,3.64,False,1,2,13,29.9,1782.0,Work
2016-02-03,996606.0,10.696,False,2,3,12,32.29,1878.0,Work
2016-02-04,996606.0,2.512,False,3,4,11,31.63,1811.0,Work
2016-02-05,996606.0,8.177,True,4,5,10,30.86,1934.0,Work
2016-02-06,996606.0,7.291,False,5,6,9,30.476666666666667,1190.0,Weekend
2016-02-07,996606.0,1.858,False,6,7,8,30.093333333333334,401.0,Weekend
2016-02-08,996606.0,2.022,False,0,8,7,29.71,417.0,Holiday
2016-02-09,996606.0,1.79,False,1,9,6,27.96,502.0,Holiday
